cod_municipio,municipio,ano,situacao,populacao
4117214,Nova Santa Bárbara (PR),2022,Urbana,3695
4117214,Nova Santa Bárbara (PR),2022,Rural,489
4117222,Nova Santa Rosa (PR),2022,Total,8322
4117222,Nova Santa Rosa (PR),2022,Urbana,6437
4117222,Nova Santa Rosa (PR),2022,Rural,1885
4117255,Nova Prata do Iguaçu (PR),2022,Total,12699
4117255,Nova Prata do Iguaçu (PR),2022,Urbana,8373
4117255,Nova Prata do Iguaçu (PR),2022,Rural,4326
4117271,Nova Tebas (PR),2022,Total,6848
4117271,Nova Tebas (PR),2022,Urbana,3019
4117271,Nova Tebas (PR),2022,Rural,3829
4117297,Novo Itacolomi (PR),2022,Total,3125
4117297,Novo Itacolomi (PR),2022,Urbana,2111
4117297,Novo Itacolomi (PR),2022,Rural,1014
4117305,Ortigueira (PR),2022,Total,24192
4117305,Ortigueira (PR),2022,Urbana,13060
4117305,Ortigueira (PR),2022,Rural,11132
4117404,Ourizona (PR),2022,Total,3187
4117404,Ourizona (PR),2022,Urbana,3021
4117404,Ourizona (PR),2022,Rural,166
4117453,Ouro Verde do Oeste (PR),2022,Total,6785
4117453,Ouro Verde do Oeste (PR),2022,Urbana,5051
4117453,Ouro Verde do Oeste (PR),2022,Rural,1734
4117503,Paiçandu (PR),2022,Total,45962
4117503,Paiçandu (PR),2022,Urbana,45402
4117503,Paiçandu (PR),2022,Rural,560
4117602,Palmas (PR),2022,Total,48247
4117602,Palmas (PR),2022,Urbana,43478
4117602,Palmas (PR),2022,Rural,4769
4117701,Palmeira (PR),2022,Total,33855
4117701,Palmeira (PR),2022,Urbana,21843
4117701,Palmeira (PR),2022,Rural,12012
4117800,Palmital (PR),2022,Total,13033
4117800,Palmital (PR),2022,Urbana,7416
4117800,Palmital (PR),2022,Rural,5617
4117909,Palotina (PR),2022,Total,35011
4117909,Palotina (PR),2022,Urbana,32010
4117909,Palotina (PR),2022,Rural,3001
4118006,Paraíso do Norte (PR),2022,Total,13245
4118006,Paraíso do Norte (PR),2022,Urbana,12239
4118006,Paraíso do Norte (PR),2022,Rural,1006
4118105,Paranacity (PR),2022,Total,9557
4118105,Paranacity (PR),2022,Urbana,9010
4118105,Paranacity (PR),2022,Rural,547
4118204,Paranaguá (PR),2022,Total,145829
4118204,Paranaguá (PR),2022,Urbana,139579
4118204,Paranaguá (PR),2022,Rural,6250
4118303,Paranapoema (PR),2022,Total,2398
4118303,Paranapoema (PR),2022,Urbana,2202
4118303,Paranapoema (PR),2022,Rural,196
4118402,Paranavaí (PR),2022,Total,92001
4118402,Paranavaí (PR),2022,Urbana,88878
4118402,Paranavaí (PR),2022,Rural,3123
4118451,Pato Bragado (PR),2022,Total,5733
4118451,Pato Bragado (PR),2022,Urbana,4076
4118451,Pato Bragado (PR),2022,Rural,1657
4118501,Pato Branco (PR),2022,Total,91836
4118501,Pato Branco (PR),2022,Urbana,87304
4118501,Pato Branco (PR),2022,Rural,4532
4118600,Paula Freitas (PR),2022,Total,5666
4118600,Paula Freitas (PR),2022,Urbana,2656
4118600,Paula Freitas (PR),2022,Rural,3010
4118709,Paulo Frontin (PR),2022,Total,6343
4118709,Paulo Frontin (PR),2022,Urbana,2241
4118709,Paulo Frontin (PR),2022,Rural,4102
4118808,Peabiru (PR),2022,Total,13346
4118808,Peabiru (PR),2022,Urbana,11880
4118808,Peabiru (PR),2022,Rural,1466
4118857,Perobal (PR),2022,Total,7189
4118857,Perobal (PR),2022,Urbana,5784
4118857,Perobal (PR),2022,Rural,1405
4118907,Pérola (PR),2022,Total,11878
4118907,Pérola (PR),2022,Urbana,10525
4118907,Pérola (PR),2022,Rural,1353
4119004,Pérola d'Oeste (PR),2022,Total,6221
4119004,Pérola d'Oeste (PR),2022,Urbana,3576
4119004,Pérola d'Oeste (PR),2022,Rural,2645
4119103,Piên (PR),2022,Total,13655
4119103,Piên (PR),2022,Urbana,6068
4119103,Piên (PR),2022,Rural,7587
4119152,Pinhais (PR),2022,Total,127019
4119152,Pinhais (PR),2022,Urbana,127019
4119152,Pinhais (PR),2022,Rural,0
4119202,Pinhalão (PR),2022,Total,6566
4119202,Pinhalão (PR),2022,Urbana,4323
4119202,Pinhalão (PR),2022,Rural,2243
4119251,Pinhal de São Bento (PR),2022,Total,2761
4119251,Pinhal de São Bento (PR),2022,Urbana,1267
4119251,Pinhal de São Bento (PR),2022,Rural,1494
4119301,Pinhão (PR),2022,Total,29886
4119301,Pinhão (PR),2022,Urbana,18678
4119301,Pinhão (PR),2022,Rural,11208
4119400,Piraí do Sul (PR),2022,Total,23651
4119400,Piraí do Sul (PR),2022,Urbana,17694
4119400,Piraí do Sul (PR),2022,Rural,5957
4119509,Piraquara (PR),2022,Total,118730
4119509,Piraquara (PR),2022,Urbana,108665
4119509,Piraquara (PR),2022,Rural,10065
4119608,Pitanga (PR),2022,Total,33567
4119608,Pitanga (PR),2022,Urbana,22995
4119608,Pitanga (PR),2022,Rural,10572
4119657,Pitangueiras (PR),2022,Total,3046
4119657,Pitangueiras (PR),2022,Urbana,2632
4119657,Pitangueiras (PR),2022,Rural,414
4119707,Planaltina do Paraná (PR),2022,Total,4070
4119707,Planaltina do Paraná (PR),2022,Urbana,2869
4119707,Planaltina do Paraná (PR),2022,Rural,1201
4119806,Planalto (PR),2022,Total,14374
4119806,Planalto (PR),2022,Urbana,7770
4119806,Planalto (PR),2022,Rural,6604
4119905,Ponta Grossa (PR),2022,Total,358371
4119905,Ponta Grossa (PR),2022,Urbana,352053
4119905,Ponta Grossa (PR),2022,Rural,6318
4119954,Pontal do Paraná (PR),2022,Total,30425
4119954,Pontal do Paraná (PR),2022,Urbana,29965
4119954,Pontal do Paraná (PR),2022,Rural,460
4120002,Porecatu (PR),2022,Total,11624
4120002,Porecatu (PR),2022,Urbana,11045
4120002,Porecatu (PR),2022,Rural,579
4120101,Porto Amazonas (PR),2022,Total,4098
4120101,Porto Amazonas (PR),2022,Urbana,3546
4120101,Porto Amazonas (PR),2022,Rural,552
4120150,Porto Barreiro (PR),2022,Total,3110
4120150,Porto Barreiro (PR),2022,Urbana,941
4120150,Porto Barreiro (PR),2022,Rural,2169
4120200,Porto Rico (PR),2022,Total,3182
4120200,Porto Rico (PR),2022,Urbana,2537
4120200,Porto Rico (PR),2022,Rural,645
4120309,Porto Vitória (PR),2022,Total,3562
4120309,Porto Vitória (PR),2022,Urbana,1997
4120309,Porto Vitória (PR),2022,Rural,1565
4120333,Prado Ferreira (PR),2022,Total,3709
4120333,Prado Ferreira (PR),2022,Urbana,3496
4120333,Prado Ferreira (PR),2022,Rural,213
4120358,Pranchita (PR),2022,Total,5737
4120358,Pranchita (PR),2022,Urbana,4207
4120358,Pranchita (PR),2022,Rural,1530
4120408,Presidente Castelo Branco (PR),2022,Total,4336
4120408,Presidente Castelo Branco (PR),2022,Urbana,4044
4120408,Presidente Castelo Branco (PR),2022,Rural,292
4120507,Primeiro de Maio (PR),2022,Total,10082
4120507,Primeiro de Maio (PR),2022,Urbana,9162
4120507,Primeiro de Maio (PR),2022,Rural,920
4120606,Prudentópolis (PR),2022,Total,49393
4120606,Prudentópolis (PR),2022,Urbana,27005
4120606,Prudentópolis (PR),2022,Rural,22388
4120655,Quarto Centenário (PR),2022,Total,4201
4120655,Quarto Centenário (PR),2022,Urbana,2839
4120655,Quarto Centenário (PR),2022,Rural,1362
4120705,Quatiguá (PR),2022,Total,8099
4120705,Quatiguá (PR),2022,Urbana,7553
4120705,Quatiguá (PR),2022,Rural,546
4120804,Quatro Barras (PR),2022,Total,24191
4120804,Quatro Barras (PR),2022,Urbana,21748
4120804,Quatro Barras (PR),2022,Rural,2443
4120853,Quatro Pontes (PR),2022,Total,4480
4120853,Quatro Pontes (PR),2022,Urbana,3066
4120853,Quatro Pontes (PR),2022,Rural,1414
4120903,Quedas do Iguaçu (PR),2022,Total,30738
4120903,Quedas do Iguaçu (PR),2022,Urbana,21692
4120903,Quedas do Iguaçu (PR),2022,Rural,9046
4121000,Querência do Norte (PR),2022,Total,10685
4121000,Querência do Norte (PR),2022,Urbana,7302
4121000,Querência do Norte (PR),2022,Rural,3383
4121109,Quinta do Sol (PR),2022,Total,5001
4121109,Quinta do Sol (PR),2022,Urbana,3758
4121109,Quinta do Sol (PR),2022,Rural,1243
4121208,Quitandinha (PR),2022,Total,18398
4121208,Quitandinha (PR),2022,Urbana,5358
4121208,Quitandinha (PR),2022,Rural,13040
4121257,Ramilândia (PR),2022,Total,4221
4121257,Ramilândia (PR),2022,Urbana,2494
4121257,Ramilândia (PR),2022,Rural,1727
4121307,Rancho Alegre (PR),2022,Total,3512
4121307,Rancho Alegre (PR),2022,Urbana,3149
4121307,Rancho Alegre (PR),2022,Rural,363
4121356,Rancho Alegre D'Oeste (PR),2022,Total,2618
4121356,Rancho Alegre D'Oeste (PR),2022,Urbana,2282
4121356,Rancho Alegre D'Oeste (PR),2022,Rural,336
4121406,Realeza (PR),2022,Total,19247
4121406,Realeza (PR),2022,Urbana,15382
4121406,Realeza (PR),2022,Rural,3865
4121505,Rebouças (PR),2022,Total,14514
4121505,Rebouças (PR),2022,Urbana,8677
4121505,Rebouças (PR),2022,Rural,5837
4121604,Renascença (PR),2022,Total,6845
4121604,Renascença (PR),2022,Urbana,4085
4121604,Renascença (PR),2022,Rural,2760
4121703,Reserva (PR),2022,Total,24573
4121703,Reserva (PR),2022,Urbana,16010
4121703,Reserva (PR),2022,Rural,8563
4121752,Reserva do Iguaçu (PR),2022,Total,6553
4121752,Reserva do Iguaçu (PR),2022,Urbana,4011
4121752,Reserva do Iguaçu (PR),2022,Rural,2542
4121802,Ribeirão Claro (PR),2022,Total,12364
4121802,Ribeirão Claro (PR),2022,Urbana,8916
4121802,Ribeirão Claro (PR),2022,Rural,3448
4121901,Ribeirão do Pinhal (PR),2022,Total,13060
4121901,Ribeirão do Pinhal (PR),2022,Urbana,11607
4121901,Ribeirão do Pinhal (PR),2022,Rural,1453
4122008,Rio Azul (PR),2022,Total,14025
4122008,Rio Azul (PR),2022,Urbana,5937
4122008,Rio Azul (PR),2022,Rural,8088
4122107,Rio Bom (PR),2022,Total,3197
4122107,Rio Bom (PR),2022,Urbana,2287
4122107,Rio Bom (PR),2022,Rural,910
4122156,Rio Bonito do Iguaçu (PR),2022,Total,13929
4122156,Rio Bonito do Iguaçu (PR),2022,Urbana,5098
4122156,Rio Bonito do Iguaçu (PR),2022,Rural,8831
4122172,Rio Branco do Ivaí (PR),2022,Total,3808
4122172,Rio Branco do Ivaí (PR),2022,Urbana,2037
4122172,Rio Branco do Ivaí (PR),2022,Rural,1771
4122206,Rio Branco do Sul (PR),2022,Total,37558
4122206,Rio Branco do Sul (PR),2022,Urbana,27151
4122206,Rio Branco do Sul (PR),2022,Rural,10407
4122305,Rio Negro (PR),2022,Total,31324
4122305,Rio Negro (PR),2022,Urbana,25735
4122305,Rio Negro (PR),2022,Rural,5589
4122404,Rolândia (PR),2022,Total,71670
4122404,Rolândia (PR),2022,Urbana,69134
4122404,Rolândia (PR),2022,Rural,2536
4122503,Roncador (PR),2022,Total,11251
4122503,Roncador (PR),2022,Urbana,7845
4122503,Roncador (PR),2022,Rural,3406
4122602,Rondon (PR),2022,Total,9097
4122602,Rondon (PR),2022,Urbana,7785
4122602,Rondon (PR),2022,Rural,1312
4122651,Rosário do Ivaí (PR),2022,Total,5435
4122651,Rosário do Ivaí (PR),2022,Urbana,2725
4122651,Rosário do Ivaí (PR),2022,Rural,2710
4122701,Sabáudia (PR),2022,Total,8822
4122701,Sabáudia (PR),2022,Urbana,7962
4122701,Sabáudia (PR),2022,Rural,860
4122800,Salgado Filho (PR),2022,Total,4075
4122800,Salgado Filho (PR),2022,Urbana,2561
4122800,Salgado Filho (PR),2022,Rural,1514
4122909,Salto do Itararé (PR),2022,Total,5192
4122909,Salto do Itararé (PR),2022,Urbana,4000
4122909,Salto do Itararé (PR),2022,Rural,1192
4123006,Salto do Lontra (PR),2022,Total,15223
4123006,Salto do Lontra (PR),2022,Urbana,9641
4123006,Salto do Lontra (PR),2022,Rural,5582
4123105,Santa Amélia (PR),2022,Total,3394
4123105,Santa Amélia (PR),2022,Urbana,2556
4123105,Santa Amélia (PR),2022,Rural,838
4123204,Santa Cecília do Pavão (PR),2022,Total,3365
4123204,Santa Cecília do Pavão (PR),2022,Urbana,2990
4123204,Santa Cecília do Pavão (PR),2022,Rural,375
4123303,Santa Cruz de Monte Castelo (PR),2022,Total,8613
4123303,Santa Cruz de Monte Castelo (PR),2022,Urbana,6590
4123303,Santa Cruz de Monte Castelo (PR),2022,Rural,2023
4123402,Santa Fé (PR),2022,Total,11378
4123402,Santa Fé (PR),2022,Urbana,10384
4123402,Santa Fé (PR),2022,Rural,994
4123501,Santa Helena (PR),2022,Total,25492
4123501,Santa Helena (PR),2022,Urbana,18081
4123501,Santa Helena (PR),2022,Rural,7411
4123600,Santa Inês (PR),2022,Total,1748
4123600,Santa Inês (PR),2022,Urbana,1100
4123600,Santa Inês (PR),2022,Rural,648
4123709,Santa Isabel do Ivaí (PR),2022,Total,8912
4123709,Santa Isabel do Ivaí (PR),2022,Urbana,7736
4123709,Santa Isabel do Ivaí (PR),2022,Rural,1176
4123808,Santa Izabel do Oeste (PR),2022,Total,14070
4123808,Santa Izabel do Oeste (PR),2022,Urbana,9109
4123808,Santa Izabel do Oeste (PR),2022,Rural,4961
4123824,Santa Lúcia (PR),2022,Total,3644
4123824,Santa Lúcia (PR),2022,Urbana,2501
4123824,Santa Lúcia (PR),2022,Rural,1143
4123857,Santa Maria do Oeste (PR),2022,Total,9934
4123857,Santa Maria do Oeste (PR),2022,Urbana,3040
4123857,Santa Maria do Oeste (PR),2022,Rural,6894
4123907,Santa Mariana (PR),2022,Total,11066
4123907,Santa Mariana (PR),2022,Urbana,9535
4123907,Santa Mariana (PR),2022,Rural,1531
4123956,Santa Mônica (PR),2022,Total,3356
4123956,Santa Mônica (PR),2022,Urbana,2531
4123956,Santa Mônica (PR),2022,Rural,825
4124004,Santana do Itararé (PR),2022,Total,5514
4124004,Santana do Itararé (PR),2022,Urbana,3960
4124004,Santana do Itararé (PR),2022,Rural,1554
4124020,Santa Tereza do Oeste (PR),2022,Total,13174
4124020,Santa Tereza do Oeste (PR),2022,Urbana,11886
4124020,Santa Tereza do Oeste (PR),2022,Rural,1288
4124053,Santa Terezinha de Itaipu (PR),2022,Total,24262
4124053,Santa Terezinha de Itaipu (PR),2022,Urbana,22005
4124053,Santa Terezinha de Itaipu (PR),2022,Rural,2257
4124103,Santo Antônio da Platina (PR),2022,Total,44369
4124103,Santo Antônio da Platina (PR),2022,Urbana,39748
4124103,Santo Antônio da Platina (PR),2022,Rural,4621
4124202,Santo Antônio do Caiuá (PR),2022,Total,2493
4124202,Santo Antônio do Caiuá (PR),2022,Urbana,2060
4124202,Santo Antônio do Caiuá (PR),2022,Rural,433
4124301,Santo Antônio do Paraíso (PR),2022,Total,2125
4124301,Santo Antônio do Paraíso (PR),2022,Urbana,1774
4124301,Santo Antônio do Paraíso (PR),2022,Rural,351
4124400,Santo Antônio do Sudoeste (PR),2022,Total,23673
4124400,Santo Antônio do Sudoeste (PR),2022,Urbana,17690
4124400,Santo Antônio do Sudoeste (PR),2022,Rural,5983
4124509,Santo Inácio (PR),2022,Total,6181
4124509,Santo Inácio (PR),2022,Urbana,5461
4124509,Santo Inácio (PR),2022,Rural,720
4124608,São Carlos do Ivaí (PR),2022,Total,6587
4124608,São Carlos do Ivaí (PR),2022,Urbana,6371
4124608,São Carlos do Ivaí (PR),2022,Rural,216
4124707,São Jerônimo da Serra (PR),2022,Total,10830
4124707,São Jerônimo da Serra (PR),2022,Urbana,6151
4124707,São Jerônimo da Serra (PR),2022,Rural,4679
4124806,São João (PR),2022,Total,11886
4124806,São João (PR),2022,Urbana,8865
4124806,São João (PR),2022,Rural,3021
4124905,São João do Caiuá (PR),2022,Total,5586
4124905,São João do Caiuá (PR),2022,Urbana,4947
4124905,São João do Caiuá (PR),2022,Rural,639
4125001,São João do Ivaí (PR),2022,Total,10667
4125001,São João do Ivaí (PR),2022,Urbana,9094
4125001,São João do Ivaí (PR),2022,Rural,1573
4125100,São João do Triunfo (PR),2022,Total,13726
4125100,São João do Triunfo (PR),2022,Urbana,4193
4125100,São João do Triunfo (PR),2022,Rural,9533
4125209,São Jorge d'Oeste (PR),2022,Total,9378
4125209,São Jorge d'Oeste (PR),2022,Urbana,6217
4125209,São Jorge d'Oeste (PR),2022,Rural,3161
4125308,São Jorge do Ivaí (PR),2022,Total,5168
4125308,São Jorge do Ivaí (PR),2022,Urbana,4624
4125308,São Jorge do Ivaí (PR),2022,Rural,544
4125357,São Jorge do Patrocínio (PR),2022,Total,6504
4125357,São Jorge do Patrocínio (PR),2022,Urbana,4922
4125357,São Jorge do Patrocínio (PR),2022,Rural,1582
4125407,São José da Boa Vista (PR),2022,Total,6040
4125407,São José da Boa Vista (PR),2022,Urbana,3808
4125407,São José da Boa Vista (PR),2022,Rural,2232
4125456,São José das Palmeiras (PR),2022,Total,3957
4125456,São José das Palmeiras (PR),2022,Urbana,2557
4125456,São José das Palmeiras (PR),2022,Rural,1400
4125506,São José dos Pinhais (PR),2022,Total,329628
4125506,São José dos Pinhais (PR),2022,Urbana,309323
4125506,São José dos Pinhais (PR),2022,Rural,20305
4125555,São Manoel do Paraná (PR),2022,Total,2138
4125555,São Manoel do Paraná (PR),2022,Urbana,1634
4125555,São Manoel do Paraná (PR),2022,Rural,504
4125605,São Mateus do Sul (PR),2022,Total,42366
4125605,São Mateus do Sul (PR),2022,Urbana,25967
4125605,São Mateus do Sul (PR),2022,Rural,16399
4125704,São Miguel do Iguaçu (PR),2022,Total,29122
4125704,São Miguel do Iguaçu (PR),2022,Urbana,21681
4125704,São Miguel do Iguaçu (PR),2022,Rural,7441
4125753,São Pedro do Iguaçu (PR),2022,Total,5784
4125753,São Pedro do Iguaçu (PR),2022,Urbana,3968
4125753,São Pedro do Iguaçu (PR),2022,Rural,1816
4125803,São Pedro do Ivaí (PR),2022,Total,8690
4125803,São Pedro do Ivaí (PR),2022,Urbana,7820
4125803,São Pedro do Ivaí (PR),2022,Rural,870
4125902,São Pedro do Paraná (PR),2022,Total,2661
4125902,São Pedro do Paraná (PR),2022,Urbana,1809
4125902,São Pedro do Paraná (PR),2022,Rural,852
4126009,São Sebastião da Amoreira (PR),2022,Total,8063
4126009,São Sebastião da Amoreira (PR),2022,Urbana,7293
4126009,São Sebastião da Amoreira (PR),2022,Rural,770
4126108,São Tomé (PR),2022,Total,5232
4126108,São Tomé (PR),2022,Urbana,4744
4126108,São Tomé (PR),2022,Rural,488
4126207,Sapopema (PR),2022,Total,6695
4126207,Sapopema (PR),2022,Urbana,4126
4126207,Sapopema (PR),2022,Rural,2569
4126256,Sarandi (PR),2022,Total,118455
4126256,Sarandi (PR),2022,Urbana,117880
4126256,Sarandi (PR),2022,Rural,575
4126272,Saudade do Iguaçu (PR),2022,Total,6108
4126272,Saudade do Iguaçu (PR),2022,Urbana,3946
4126272,Saudade do Iguaçu (PR),2022,Rural,2162
4126306,Sengés (PR),2022,Total,17270
4126306,Sengés (PR),2022,Urbana,14395
4126306,Sengés (PR),2022,Rural,2875
4126355,Serranópolis do Iguaçu (PR),2022,Total,5007
4126355,Serranópolis do Iguaçu (PR),2022,Urbana,3106
4126355,Serranópolis do Iguaçu (PR),2022,Rural,1901
4126405,Sertaneja (PR),2022,Total,5616
4126405,Sertaneja (PR),2022,Urbana,5087
4126405,Sertaneja (PR),2022,Rural,529
4126504,Sertanópolis (PR),2022,Total,15930
4126504,Sertanópolis (PR),2022,Urbana,14986
4126504,Sertanópolis (PR),2022,Rural,944
4126603,Siqueira Campos (PR),2022,Total,22811
4126603,Siqueira Campos (PR),2022,Urbana,18726
4126603,Siqueira Campos (PR),2022,Rural,4085
4126652,Sulina (PR),2022,Total,3440
4126652,Sulina (PR),2022,Urbana,1644
4126652,Sulina (PR),2022,Rural,1796
4126678,Tamarana (PR),2022,Total,10707
4126678,Tamarana (PR),2022,Urbana,6480
4126678,Tamarana (PR),2022,Rural,4227
4126702,Tamboara (PR),2022,Total,4880
4126702,Tamboara (PR),2022,Urbana,4291
4126702,Tamboara (PR),2022,Rural,589
4126801,Tapejara (PR),2022,Total,15869
4126801,Tapejara (PR),2022,Urbana,14286
4126801,Tapejara (PR),2022,Rural,1583
4126900,Tapira (PR),2022,Total,5745
4126900,Tapira (PR),2022,Urbana,3674
4126900,Tapira (PR),2022,Rural,2071
4127007,Teixeira Soares (PR),2022,Total,9547
4127007,Teixeira Soares (PR),2022,Urbana,5082
4127007,Teixeira Soares (PR),2022,Rural,4465
4127106,Telêmaco Borba (PR),2022,Total,75042
4127106,Telêmaco Borba (PR),2022,Urbana,73723
4127106,Telêmaco Borba (PR),2022,Rural,1319
4127205,Terra Boa (PR),2022,Total,17568
4127205,Terra Boa (PR),2022,Urbana,16233
4127205,Terra Boa (PR),2022,Rural,1335
4127304,Terra Rica (PR),2022,Total,14842
4127304,Terra Rica (PR),2022,Urbana,12586
4127304,Terra Rica (PR),2022,Rural,2256
4127403,Terra Roxa (PR),2022,Total,18119
4127403,Terra Roxa (PR),2022,Urbana,14178
4127403,Terra Roxa (PR),2022,Rural,3941
4127502,Tibagi (PR),2022,Total,19961
4127502,Tibagi (PR),2022,Urbana,12555
4127502,Tibagi (PR),2022,Rural,7406
4127601,Tijucas do Sul (PR),2022,Total,17621
4127601,Tijucas do Sul (PR),2022,Urbana,9249
4127601,Tijucas do Sul (PR),2022,Rural,8372
4127700,Toledo (PR),2022,Total,150470
4127700,Toledo (PR),2022,Urbana,138024
4127700,Toledo (PR),2022,Rural,12446
4127809,Tomazina (PR),2022,Total,8426
4127809,Tomazina (PR),2022,Urbana,4284
4127809,Tomazina (PR),2022,Rural,4142
4127858,Três Barras do Paraná (PR),2022,Total,11135
4127858,Três Barras do Paraná (PR),2022,Urbana,6762
4127858,Três Barras do Paraná (PR),2022,Rural,4373
4127882,Tunas do Paraná (PR),2022,Total,6219
4127882,Tunas do Paraná (PR),2022,Urbana,4334
4127882,Tunas do Paraná (PR),2022,Rural,1885
4127908,Tuneiras do Oeste (PR),2022,Total,8067
4127908,Tuneiras do Oeste (PR),2022,Urbana,6143
4127908,Tuneiras do Oeste (PR),2022,Rural,1924
4127957,Tupãssi (PR),2022,Total,8077
4127957,Tupãssi (PR),2022,Urbana,6770
4127957,Tupãssi (PR),2022,Rural,1307
4127965,Turvo (PR),2022,Total,14231
4127965,Turvo (PR),2022,Urbana,6832
4127965,Turvo (PR),2022,Rural,7399
4128005,Ubiratã (PR),2022,Total,24749
4128005,Ubiratã (PR),2022,Urbana,22295
4128005,Ubiratã (PR),2022,Rural,2454
4128104,Umuarama (PR),2022,Total,117095
4128104,Umuarama (PR),2022,Urbana,111070
4128104,Umuarama (PR),2022,Rural,6025
4128203,União da Vitória (PR),2022,Total,55033
4128203,União da Vitória (PR),2022,Urbana,51881
4128203,União da Vitória (PR),2022,Rural,3152
4128302,Uniflor (PR),2022,Total,2136
4128302,Uniflor (PR),2022,Urbana,1836
4128302,Uniflor (PR),2022,Rural,300
4128401,Uraí (PR),2022,Total,10406
4128401,Uraí (PR),2022,Urbana,9104
4128401,Uraí (PR),2022,Rural,1302
4128500,Wenceslau Braz (PR),2022,Total,19188
4128500,Wenceslau Braz (PR),2022,Urbana,15777
4128500,Wenceslau Braz (PR),2022,Rural,3411
4128534,Ventania (PR),2022,Total,9681
4128534,Ventania (PR),2022,Urbana,7121
4128534,Ventania (PR),2022,Rural,2560
4128559,Vera Cruz do Oeste (PR),2022,Total,8215
4128559,Vera Cruz do Oeste (PR),2022,Urbana,6310
4128559,Vera Cruz do Oeste (PR),2022,Rural,1905
4128609,Verê (PR),2022,Total,7932
4128609,Verê (PR),2022,Urbana,4190
4128609,Verê (PR),2022,Rural,3742
4128625,Alto Paraíso (PR),2022,Total,3055
4128625,Alto Paraíso (PR),2022,Urbana,1943
4128625,Alto Paraíso (PR),2022,Rural,1112
4128633,Doutor Ulysses (PR),2022,Total,5697
4128633,Doutor Ulysses (PR),2022,Urbana,1644
4128633,Doutor Ulysses (PR),2022,Rural,4053
